Building,Horizon_h,datetime,Model,actual_kwh,pred_kwh,abs_error_kwh,week_start,week_end,week_variance_kwh2
U05,6,2024-01-06 14:00:00,ARMAX_ES,121.3333333332933,131.36477200647315,10.03143867317985,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 15:00:00,ARMAX_ES,134.8333333334102,109.86859670376381,24.96473662964638,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 16:00:00,ARMAX_ES,143.0000000000681,128.433157473034,14.566842527034112,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 17:00:00,ARMAX_ES,140.99999999996447,137.56579703246453,3.4342029674999424,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 18:00:00,ARMAX_ES,128.9999999998876,134.17994862149746,5.179948621609867,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 19:00:00,ARMAX_ES,130.00000000009928,123.53791375405636,6.462086246042915,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 20:00:00,ARMAX_ES,134.0000000000092,126.66947430119498,7.3305256988142276,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 21:00:00,ARMAX_ES,139.4999999998836,129.9599616923743,9.54003830750932,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 22:00:00,ARMAX_ES,157.00000000002402,134.55497937239613,22.445020627627883,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-06 23:00:00,ARMAX_ES,147.4999999999857,152.88683862303807,5.38683862305237,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 00:00:00,ARMAX_ES,179.5000000000008,138.28365050941386,41.216349490586936,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 01:00:00,ARMAX_ES,164.5000000001273,174.43463210615337,9.934632106026072,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 02:00:00,ARMAX_ES,165.2499999998911,152.7649966507445,12.48500334914658,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 03:00:00,ARMAX_ES,166.49999999997868,159.9294979090909,6.570502090887771,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 04:00:00,ARMAX_ES,203.0000000000669,161.79402392520092,41.20597607486599,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 05:00:00,ARMAX_ES,187.0000000000073,198.37949739745162,11.379497397444311,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 06:00:00,ARMAX_ES,175.9999999998989,176.55188548450508,0.5518854846061743,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 07:00:00,ARMAX_ES,159.5000000000164,165.49745842941186,5.997458429395465,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 08:00:00,ARMAX_ES,158.5000000000445,149.24190422886988,9.258095771174624,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 09:00:00,ARMAX_ES,149.0000000000257,153.5145012630402,4.514501263014495,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 10:00:00,ARMAX_ES,143.5000000000208,143.6124584080241,0.11245840800330598,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 11:00:00,ARMAX_ES,164.4166666666593,139.4750019699352,24.941664696724104,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 12:00:00,ARMAX_ES,192.0000000000259,163.79043159672563,28.209568403300267,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 13:00:00,ARMAX_ES,144.6666666666622,186.3429000614668,41.6762333948046,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 14:00:00,ARMAX_ES,119.6666666666201,127.08686904103138,7.420202374411275,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 15:00:00,ARMAX_ES,124.6666666666262,109.40450303751486,15.262163629111342,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 16:00:00,ARMAX_ES,135.66666666665918,119.78815749314025,15.878509173518935,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 17:00:00,ARMAX_ES,135.00000000008862,130.3875901980261,4.61240980206253,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 18:00:00,ARMAX_ES,131.9999999999872,130.40108166324995,1.5989183367372561,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 19:00:00,ARMAX_ES,130.6666666665945,127.76095292134396,2.9057137452505373,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 20:00:00,ARMAX_ES,140.333333333344,125.90657579209591,14.426757541248094,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 21:00:00,ARMAX_ES,140.3333333333023,135.33493064859616,4.99840268470615,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 22:00:00,ARMAX_ES,154.3333333334144,134.53879842362224,19.794534909792162,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-07 23:00:00,ARMAX_ES,190.6666666666687,150.61581898948486,40.05084767718384,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 00:00:00,ARMAX_ES,257.91666666666566,188.8800963727067,69.03657029395896,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 01:00:00,ARMAX_ES,245.4166666666353,257.7761632515915,12.359496584956219,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 02:00:00,ARMAX_ES,260.0000000000397,235.22260153078042,24.777398469259253,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 03:00:00,ARMAX_ES,240.33333333337032,253.68522378291553,13.351890449545209,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 04:00:00,ARMAX_ES,227.333333333255,229.91468100925223,2.581347675997222,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 05:00:00,ARMAX_ES,223.0000000000167,217.19293194124856,5.807068058768152,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 06:00:00,ARMAX_ES,213.3333333333809,213.88917962445603,0.5558462910751416,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 07:00:00,ARMAX_ES,191.3333333333433,204.57117877852252,13.237845445179232,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 08:00:00,ARMAX_ES,169.3333333333875,182.75803341456094,13.424700081173455,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 09:00:00,ARMAX_ES,173.6666666666257,160.76964581148724,12.897020855138464,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 10:00:00,ARMAX_ES,179.6666666665629,170.13348422527838,9.53318244128451,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 11:00:00,ARMAX_ES,168.33333333350788,176.25799275100707,7.924659417499186,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 12:00:00,ARMAX_ES,155.6666666665309,158.81918010460808,3.152513438077193,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 13:00:00,ARMAX_ES,146.66666666670642,148.81238610316237,2.1457194364559484,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 14:00:00,ARMAX_ES,115.6666666667129,140.34801575333785,24.681349086624948,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 15:00:00,ARMAX_ES,106.3333333332856,106.04008374694816,0.2932495863374385,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 16:00:00,ARMAX_ES,86.33333333329051,100.01458484716196,13.681251513871445,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 17:00:00,ARMAX_ES,55.0000000000778,81.34926444222128,26.349264442143486,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 18:00:00,ARMAX_ES,60.333333333272,48.3996551723194,11.933678160952603,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 19:00:00,ARMAX_ES,71.3333333333059,58.76237336967241,12.570959963633491,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 20:00:00,ARMAX_ES,77.6666666666443,69.91145825438566,7.755208412258639,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 21:00:00,ARMAX_ES,76.0000000000573,75.19140101580486,0.8085989842524413,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 22:00:00,ARMAX_ES,82.5000000000057,73.14652543889176,9.353474561113941,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-08 23:00:00,ARMAX_ES,93.999999999963,80.24835580208592,13.75164419787707,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 00:00:00,ARMAX_ES,102.75000000002251,91.02289887711812,11.727101122904386,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 01:00:00,ARMAX_ES,124.7499999999561,100.69730825858461,24.05269174137149,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 02:00:00,ARMAX_ES,174.0000000001638,123.30478833987321,50.69521166029058,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 03:00:00,ARMAX_ES,176.99999999983172,175.46758923863788,1.5324107611938302,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 04:00:00,ARMAX_ES,193.5000000000402,171.35825642808695,22.141743571953242,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 05:00:00,ARMAX_ES,188.0000000000024,189.32053923317417,1.320539233171786,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 06:00:00,ARMAX_ES,174.0000000000385,179.83742535614064,5.8374253561021305,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 07:00:00,ARMAX_ES,162.0000000000381,165.40484101128493,3.404841011246816,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 08:00:00,ARMAX_ES,149.166666666626,153.76279161533526,4.596124948709246,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 09:00:00,ARMAX_ES,154.3333333332732,142.2135202816456,12.119813051627602,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 10:00:00,ARMAX_ES,152.5000000000469,150.13280932166992,2.3671906783769714,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 11:00:00,ARMAX_ES,142.8999999999751,146.7754816326098,3.8754816326346884,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 12:00:00,ARMAX_ES,136.0999999999146,136.06928911644937,0.03071088346521833,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 13:00:00,ARMAX_ES,115.9500000001356,131.26015020288767,15.31015020275207,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 14:00:00,ARMAX_ES,85.00000000007279,108.68378842170293,23.68378842163014,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 15:00:00,ARMAX_ES,74.2499999998944,77.85908364260936,3.609083642714964,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 16:00:00,ARMAX_ES,66.7500000000078,70.73317023480759,3.983170234799786,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 17:00:00,ARMAX_ES,43.0000000000561,63.11383927096605,20.11383927090995,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 18:00:00,ARMAX_ES,46.4999999999129,38.548772989505316,7.951227010407585,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 19:00:00,ARMAX_ES,53.9999999999443,45.430357721707786,8.569642278236515,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 20:00:00,ARMAX_ES,54.500000000132296,52.94538982087888,1.554610179253416,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 21:00:00,ARMAX_ES,59.9999999999951,52.721914241603336,7.278085758391761,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 22:00:00,ARMAX_ES,64.4999999999189,58.8901166880666,5.6098833118523,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-09 23:00:00,ARMAX_ES,67.9999999999987,62.22576602166268,5.774233978336028,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,6,2024-01-10 00:00:00,ARMAX_ES,82.66666666670899,64.03928915334332,18.627377513365673,2024-01-03 01:00:00,2024-01-10 00:00:00,5501.443
U05,8,2024-01-02 23:00:00,Persistence_1h,247.6666666667037,116.00000000003601,131.66666666666768,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 00:00:00,Persistence_1h,329.3333333334001,113.4999999999779,215.83333333342222,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 01:00:00,Persistence_1h,338.6666666666036,113.4999999998687,225.1666666667349,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 02:00:00,Persistence_1h,351.9999999998875,134.0000000001184,217.9999999997691,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 03:00:00,Persistence_1h,345.0000000001427,163.49999999999278,181.5000000001499,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 04:00:00,Persistence_1h,330.9999999999062,164.9999999999574,165.9999999999488,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 05:00:00,Persistence_1h,324.083333333351,170.500000000052,153.58333333329898,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 06:00:00,Persistence_1h,305.2500000000568,194.9999999999363,110.25000000012048,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 07:00:00,Persistence_1h,293.33333333333303,247.6666666667037,45.66666666662934,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 08:00:00,Persistence_1h,297.6666666667169,329.3333333334001,31.666666666683227,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 09:00:00,Persistence_1h,285.3333333333152,338.6666666666036,53.33333333328841,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 10:00:00,Persistence_1h,264.16666666663417,351.9999999998875,87.83333333325334,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 11:00:00,Persistence_1h,233.9999999999973,345.0000000001427,111.00000000014538,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 12:00:00,Persistence_1h,172.3333333332934,330.9999999999062,158.6666666666128,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 13:00:00,Persistence_1h,152.1666666666776,324.083333333351,171.9166666666734,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 14:00:00,Persistence_1h,140.49999999997178,305.2500000000568,164.750000000085,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 15:00:00,Persistence_1h,134.3333333333269,293.33333333333303,159.00000000000614,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 16:00:00,Persistence_1h,137.333333333415,297.6666666667169,160.33333333330188,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 17:00:00,Persistence_1h,138.8333333334168,285.3333333333152,146.4999999998984,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 18:00:00,Persistence_1h,145.4999999997941,264.16666666663417,118.66666666684006,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 19:00:00,Persistence_1h,166.0000000000527,233.9999999999973,67.9999999999446,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 20:00:00,Persistence_1h,162.0000000000763,172.3333333332934,10.333333333217098,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 21:00:00,Persistence_1h,160.3333333332157,152.1666666666776,8.166666666538106,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 22:00:00,Persistence_1h,191.66666666674809,140.49999999997178,51.16666666677631,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-03 23:00:00,Persistence_1h,246.9999999999391,134.3333333333269,112.6666666666122,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 00:00:00,Persistence_1h,328.0000000000245,137.333333333415,190.6666666666095,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 01:00:00,Persistence_1h,335.9999999999923,138.8333333334168,197.16666666657554,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 02:00:00,Persistence_1h,340.66666666672677,145.4999999997941,195.16666666693266,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 03:00:00,Persistence_1h,340.333333333322,166.0000000000527,174.3333333332693,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 04:00:00,Persistence_1h,330.9999999999657,162.0000000000763,168.9999999998894,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 05:00:00,Persistence_1h,307.9999999999758,160.3333333332157,147.66666666676008,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 06:00:00,Persistence_1h,298.6666666666844,191.66666666674809,106.99999999993634,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 07:00:00,Persistence_1h,276.9999999999679,246.9999999999391,30.00000000002879,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 08:00:00,Persistence_1h,282.3333333333811,328.0000000000245,45.66666666664338,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 09:00:00,Persistence_1h,271.6666666666096,335.9999999999923,64.33333333338271,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 10:00:00,Persistence_1h,249.3333333333964,340.66666666672677,91.33333333333036,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 11:00:00,Persistence_1h,225.7500000000041,340.333333333322,114.58333333331791,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 12:00:00,Persistence_1h,168.9999999999711,330.9999999999657,161.99999999999463,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 13:00:00,Persistence_1h,145.250000000102,307.9999999999758,162.74999999987378,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 14:00:00,Persistence_1h,126.49999999993699,298.6666666666844,172.16666666674743,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 15:00:00,Persistence_1h,121.16666666666109,276.9999999999679,155.8333333333068,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 16:00:00,Persistence_1h,131.6666666666393,282.3333333333811,150.66666666674183,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 17:00:00,Persistence_1h,129.0000000000359,271.6666666666096,142.66666666657372,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 18:00:00,Persistence_1h,141.0000000000479,249.3333333333964,108.33333333334852,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 19:00:00,Persistence_1h,142.9166666666033,225.7500000000041,82.83333333340079,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 20:00:00,Persistence_1h,146.41666666663062,168.9999999999711,22.583333333340477,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 21:00:00,Persistence_1h,146.0000000000318,145.250000000102,0.7499999999297984,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 22:00:00,Persistence_1h,171.333333333286,126.49999999993699,44.833333333349,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-04 23:00:00,Persistence_1h,229.333333333332,121.16666666666109,108.16666666667092,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 00:00:00,Persistence_1h,305.0000000000121,131.6666666666393,173.33333333337282,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 01:00:00,Persistence_1h,304.0000000000331,129.0000000000359,174.9999999999972,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 02:00:00,Persistence_1h,315.3333333333137,141.0000000000479,174.3333333332658,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 03:00:00,Persistence_1h,296.83333333338703,142.9166666666033,153.91666666678373,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 04:00:00,Persistence_1h,273.9999999999698,146.41666666663062,127.5833333333392,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 05:00:00,Persistence_1h,259.499999999937,146.0000000000318,113.49999999990521,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 06:00:00,Persistence_1h,257.50000000008913,171.333333333286,86.16666666680314,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 07:00:00,Persistence_1h,241.9999999998845,229.333333333332,12.666666666552487,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 08:00:00,Persistence_1h,258.00000000001774,305.0000000000121,46.99999999999437,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 09:00:00,Persistence_1h,275.0000000000403,304.0000000000331,28.99999999999278,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 10:00:00,Persistence_1h,239.0000000000265,315.3333333333137,76.33333333328721,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 11:00:00,Persistence_1h,185.9999999999706,296.83333333338703,110.83333333341642,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 12:00:00,Persistence_1h,121.0000000000857,273.9999999999698,152.9999999998841,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 13:00:00,Persistence_1h,119.4999999999719,259.499999999937,139.9999999999651,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 14:00:00,Persistence_1h,105.50000000013159,257.50000000008913,151.99999999995754,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 15:00:00,Persistence_1h,105.9999999998027,241.9999999998845,136.0000000000818,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 16:00:00,Persistence_1h,114.4999999999702,258.00000000001774,143.50000000004752,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 17:00:00,Persistence_1h,128.0000000001351,275.0000000000403,146.9999999999052,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 18:00:00,Persistence_1h,135.2499999999841,239.0000000000265,103.75000000004238,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 19:00:00,Persistence_1h,134.75000000004212,185.9999999999706,51.24999999992849,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 20:00:00,Persistence_1h,143.3333333332624,121.0000000000857,22.333333333176697,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 21:00:00,Persistence_1h,156.0000000000228,119.4999999999719,36.50000000005089,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 22:00:00,Persistence_1h,164.66666666658992,105.50000000013159,59.166666666458326,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-05 23:00:00,Persistence_1h,178.6666666666994,105.9999999998027,72.6666666668967,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 00:00:00,Persistence_1h,196.0000000000548,114.4999999999702,81.5000000000846,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 01:00:00,Persistence_1h,177.3333333333004,128.0000000001351,49.333333333165314,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 02:00:00,Persistence_1h,214.3333333334247,135.2499999999841,79.08333333344058,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 03:00:00,Persistence_1h,199.66666666660421,134.75000000004212,64.9166666665621,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 04:00:00,Persistence_1h,183.9999999999975,143.3333333332624,40.6666666667351,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 05:00:00,Persistence_1h,170.6666666666292,156.0000000000228,14.666666666606403,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 06:00:00,Persistence_1h,177.3333333332294,164.66666666658992,12.666666666639486,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 07:00:00,Persistence_1h,170.0000000000896,178.6666666666994,8.666666666609785,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 08:00:00,Persistence_1h,159.3333333333291,196.0000000000548,36.66666666672569,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 09:00:00,Persistence_1h,170.0000000000399,177.3333333333004,7.333333333260498,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 10:00:00,Persistence_1h,180.33333333332192,214.3333333334247,34.00000000010277,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 11:00:00,Persistence_1h,146.66666666666382,199.66666666660421,52.9999999999404,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 12:00:00,Persistence_1h,121.3333333332933,183.9999999999975,62.6666666667042,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 13:00:00,Persistence_1h,134.8333333334102,170.6666666666292,35.833333333219,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
U05,8,2024-01-06 14:00:00,Persistence_1h,143.0000000000681,177.3333333332294,34.333333333161306,2024-01-02 23:00:00,2024-01-09 22:00:00,5501.443
