building,feature_set,mode,target_variant,use_static,strict_cold_start,seed,n_dynamic_features,n_static_features,n_train_seq,n_val_seq,n_test_seq,status,rmse,mae,r2,wape_pct,wape_24h,wape_72h,wape_168h,wape_336h,scope,n_train_seq_pooled,n_val_seq_pooled,n_test_seq_pooled
U01,setA,M3,heat_kwh,False,False,72,15,0,11158,2066,8213,ok,68.19212575968724,41.39114761352539,0.3571110963821411,50.25811004638672,62.544612884521484,71.95339965820312,70.5523452758789,68.86580657958984,single,,,
U01,setA,M3,heat_kwh,False,False,82,15,0,11158,2066,8213,ok,69.61828120633976,42.234745025634766,0.3299393653869629,51.28242492675781,46.72102355957031,61.002342224121094,62.274593353271484,63.85469055175781,single,,,
U02,setA,M3,heat_kwh,False,False,42,15,0,11158,2066,8206,ok,4.555944043680782,2.4583237171173096,0.8802393674850464,28.436405181884766,27.9343318939209,30.541488647460938,27.811716079711914,27.368616104125977,single,,,
U02,setA,M3,heat_kwh,False,False,52,15,0,11158,2066,8206,ok,4.102359483580093,2.138152837753296,0.9028987288475037,24.732860565185547,21.240406036376953,26.821924209594727,23.490478515625,22.630674362182617,single,,,
U02,setA,M3,heat_kwh,False,False,62,15,0,11158,2066,8206,ok,3.7845633626061876,1.944976806640625,0.917360246181488,22.498319625854492,19.02001953125,22.68890380859375,20.189800262451172,19.46253776550293,single,,,
U02,setA,M3,heat_kwh,False,False,72,15,0,11158,2066,8206,ok,3.908390648807266,2.00905179977417,0.9118639826774597,23.239500045776367,15.365758895874023,22.64398956298828,20.693586349487305,20.175899505615234,single,,,
U02,setA,M3,heat_kwh,False,False,82,15,0,11158,2066,8206,ok,4.207619231920835,2.1192920207977295,0.8978518843650818,24.514692306518555,18.9010009765625,22.78415298461914,21.35287857055664,19.397817611694336,single,,,
U02B,setA,M3,heat_kwh,False,False,42,15,0,11158,2066,8206,ok,3.2932489350607566,2.1034646034240723,0.9076572060585022,21.649946212768555,20.486793518066406,20.865249633789062,20.218549728393555,19.52909278869629,single,,,
U02B,setA,M3,heat_kwh,False,False,52,15,0,11158,2066,8206,ok,3.1236013715844813,2.0047545433044434,0.9169260263442993,20.633968353271484,17.94698715209961,17.828794479370117,17.171953201293945,16.629087448120117,single,,,
U02B,setA,M3,heat_kwh,False,False,62,15,0,11158,2066,8206,ok,3.171060091015318,2.0344104766845703,0.9143824577331543,20.9392032623291,17.84141731262207,18.508485794067383,18.61898422241211,17.881256103515625,single,,,
U02B,setA,M3,heat_kwh,False,False,72,15,0,11158,2066,8206,ok,3.052853709479767,1.9229886531829834,0.9206465482711792,19.79239273071289,17.029296875,17.28811264038086,16.7091121673584,16.247657775878906,single,,,
U02B,setA,M3,heat_kwh,False,False,82,15,0,11158,2066,8206,ok,3.0657510434058475,1.96574068069458,0.9199746251106262,20.232419967651367,16.50147247314453,15.763931274414062,14.664660453796387,14.402727127075195,single,,,
U03,setA,M3,heat_kwh,False,False,42,15,0,11158,2066,8206,ok,11.995759214645073,7.448906421661377,0.9513915777206421,15.248662948608398,8.837812423706055,6.626040458679199,6.378588676452637,8.65463638305664,single,,,
U03,setA,M3,heat_kwh,False,False,52,15,0,11158,2066,8206,ok,12.4784763423333,8.102185249328613,0.9474008083343506,16.58599090576172,10.009529113769531,10.527565002441406,9.382709503173828,11.193800926208496,single,,,
U03,setA,M3,heat_kwh,False,False,62,15,0,11158,2066,8206,ok,11.471423261119005,7.39020299911499,0.9555480480194092,15.128491401672363,8.657209396362305,7.28857946395874,7.220794677734375,9.382161140441895,single,,,
U03,setA,M3,heat_kwh,False,False,72,15,0,11158,2066,8206,ok,11.048725755502872,7.091704368591309,0.958763599395752,14.517435073852539,8.064140319824219,6.993077754974365,5.561185359954834,7.5860981941223145,single,,,
U03,setA,M3,heat_kwh,False,False,82,15,0,11158,2066,8206,ok,10.997716146410205,6.888584136962891,0.9591435194015503,14.101628303527832,7.7895965576171875,7.3888044357299805,6.136526584625244,7.6685566902160645,single,,,
U03B,setA,M3,heat_kwh,False,False,42,15,0,9923,2066,8206,ok,4.9570274022345195,2.712750196456909,0.9154836535453796,17.525863647460938,7.629769325256348,8.5238618850708,13.421004295349121,14.590714454650879,single,,,
U03B,setA,M3,heat_kwh,False,False,52,15,0,9923,2066,8206,ok,5.212868305614452,2.88028621673584,0.9065344333648682,18.608240127563477,8.006726264953613,8.533767700195312,13.72167682647705,14.017733573913574,single,,,
U03B,setA,M3,heat_kwh,False,False,62,15,0,9923,2066,8206,ok,5.494116150129897,3.0615904331207275,0.8961769938468933,19.779563903808594,9.083803176879883,9.576433181762695,18.706342697143555,17.749370574951172,single,,,
U03B,setA,M3,heat_kwh,False,False,72,15,0,9923,2066,8206,ok,4.928468000223156,2.7423126697540283,0.9164547324180603,17.716854095458984,8.903465270996094,9.361021041870117,15.661943435668945,14.736784934997559,single,,,
U03B,setA,M3,heat_kwh,False,False,82,15,0,9923,2066,8206,ok,4.740466941657876,2.595686197280884,0.9227069616317749,16.76956558227539,7.664090156555176,10.498918533325195,14.272343635559082,14.182154655456543,single,,,
U04,setA,M3,heat_kwh,False,False,42,15,0,14317,2066,8206,ok,26.782324539047085,19.65758514404297,0.9537262320518494,17.560365676879883,4.63047981262207,5.137801170349121,3.6436707973480225,4.699762344360352,single,,,
U04,setA,M3,heat_kwh,False,False,52,15,0,14317,2066,8206,ok,22.09079594267394,16.52655601501465,0.968518078327179,14.763379096984863,4.61185359954834,5.876387119293213,5.300536155700684,5.202857971191406,single,,,
U04,setA,M3,heat_kwh,False,False,62,15,0,14317,2066,8206,ok,30.03872927318425,22.279193878173828,0.9417895078659058,19.90228271484375,7.413318157196045,7.884627819061279,7.250229835510254,6.9737935066223145,single,,,
U04,setA,M3,heat_kwh,False,False,72,15,0,14317,2066,8206,ok,26.25147991550012,18.132200241088867,0.9555423855781555,16.197721481323242,8.586097717285156,9.820980072021484,8.297504425048828,8.03682804107666,single,,,
U04,setA,M3,heat_kwh,False,False,82,15,0,14317,2066,8206,ok,28.077906536086672,20.61544418334961,0.9491410255432129,18.416032791137695,8.471067428588867,9.43110466003418,8.052799224853516,7.785431861877441,single,,,
U04B,setA,M3,heat_kwh,False,False,42,15,0,13621,2066,8206,ok,2.0036059297680664,0.9818558096885681,0.9527884721755981,14.685885429382324,109467504.0,327504224.0,226322976.0,142855424.0,single,,,
U04B,setA,M3,heat_kwh,False,False,52,15,0,13621,2066,8206,ok,2.0109254921152266,0.9836083650588989,0.9524428844451904,14.712098121643066,61568652.0,165705520.0,143498416.0,103768168.0,single,,,
U04B,setA,M3,heat_kwh,False,False,62,15,0,13621,2066,8206,ok,2.3428687918602704,1.231920599937439,0.935446560382843,18.42617416381836,495354656.0,446565856.0,413784992.0,320030880.0,single,,,
U04B,setA,M3,heat_kwh,False,False,72,15,0,13621,2066,8206,ok,2.072333964839792,1.0140622854232788,0.9494940042495728,15.167607307434082,80354536.0,268619744.0,158722384.0,108631888.0,single,,,
U04B,setA,M3,heat_kwh,False,False,82,15,0,13621,2066,8206,ok,2.0168663756213046,1.0177596807479858,0.9521614909172058,15.222909927368164,81026456.0,263812544.0,173406544.0,130901560.0,single,,,
U05,setA,M3,heat_kwh,False,False,42,15,0,13297,2066,8206,ok,16.957921628461172,9.227078437805176,0.9162994623184204,19.621793746948242,30.041513442993164,28.956819534301758,23.860258102416992,20.41341781616211,single,,,
U05,setA,M3,heat_kwh,False,False,52,15,0,13297,2066,8206,ok,17.65254990958946,9.625771522521973,0.9093019962310791,20.46963119506836,28.0584774017334,28.295881271362305,24.27287483215332,20.12929916381836,single,,,
U05,setA,M3,heat_kwh,False,False,62,15,0,13297,2066,8206,ok,16.431259769336673,9.267975807189941,0.9214177131652832,19.708763122558594,24.028295516967773,27.037612915039062,23.092580795288086,19.89995765686035,single,,,
U05,setA,M3,heat_kwh,False,False,72,15,0,13297,2066,8206,ok,18.47901262163926,10.508155822753906,0.9006105065345764,22.3460636138916,20.953227996826172,23.603727340698242,21.56004524230957,21.43393325805664,single,,,
U05,setA,M3,heat_kwh,False,False,82,15,0,13297,2066,8206,ok,17.547956750938624,9.602917671203613,0.9103735685348511,20.421031951904297,25.816795349121094,28.309003829956055,25.527040481567383,22.643638610839844,single,,,
U05B,setA,M3,heat_kwh,False,False,42,15,0,9993,2066,8206,ok,1.691570459019774,0.9713999629020691,0.949985682964325,16.313695907592773,18.750221252441406,11.864945411682129,9.116020202636719,8.138660430908203,single,,,
U05B,setA,M3,heat_kwh,False,False,52,15,0,9993,2066,8206,ok,1.6583900301393004,0.9711043238639832,0.9519284963607788,16.308732986450195,17.637771606445312,13.42286205291748,9.28604793548584,8.815855026245117,single,,,
U05B,setA,M3,heat_kwh,False,False,62,15,0,9993,2066,8206,ok,1.5265251756398197,0.8658537268638611,0.9592692852020264,14.541152954101562,13.240450859069824,7.711469650268555,5.73330020904541,5.954774379730225,single,,,
U05B,setA,M3,heat_kwh,False,False,72,15,0,9993,2066,8206,ok,1.8176456283931888,1.0161571502685547,0.9422525763511658,17.065351486206055,17.30704116821289,16.384044647216797,11.357847213745117,9.621785163879395,single,,,
U05B,setA,M3,heat_kwh,False,False,82,15,0,9993,2066,8206,ok,1.8887362543157526,1.0373727083206177,0.9376470446586609,17.42164421081543,21.102672576904297,18.872045516967773,12.276103973388672,10.050870895385742,single,,,
U06,setA,M3,heat_kwh,False,False,42,15,0,13297,2066,8206,ok,9.893515310678845,5.967320919036865,0.9705749154090881,10.158884048461914,12.466780662536621,13.570965766906738,10.70281982421875,10.25925350189209,single,,,
U06,setA,M3,heat_kwh,False,False,52,15,0,13297,2066,8206,ok,10.136157258052034,6.280872344970703,0.9691138863563538,10.692680358886719,9.304710388183594,10.158257484436035,8.816983222961426,8.823362350463867,single,,,
U06,setA,M3,heat_kwh,False,False,62,15,0,13297,2066,8206,ok,10.226948193882258,6.10809326171875,0.968558132648468,10.398537635803223,11.674018859863281,12.444265365600586,10.17023754119873,9.897954940795898,single,,,
U06,setA,M3,heat_kwh,False,False,72,15,0,13297,2066,8206,ok,11.372322186522087,6.832473278045654,0.9611210227012634,11.631736755371094,8.768653869628906,9.598702430725098,9.024555206298828,8.98216438293457,single,,,
U06,setA,M3,heat_kwh,False,False,82,15,0,13297,2066,8206,ok,9.735245716224807,5.747067928314209,0.971508800983429,9.783921241760254,11.680169105529785,11.499677658081055,9.509249687194824,10.523627281188965,single,,,
U06A,setA,M3,heat_kwh,False,False,42,15,0,13297,2066,8206,ok,3.472675198995686,2.026055335998535,0.9189855456352234,22.856521606445312,17.803730010986328,18.87322998046875,15.98611831665039,13.878238677978516,single,,,
U06A,setA,M3,heat_kwh,False,False,52,15,0,13297,2066,8206,ok,3.446952585158173,1.9006757736206055,0.9201812744140625,21.44207763671875,17.476165771484375,18.133955001831055,14.839750289916992,13.236992835998535,single,,,
U06A,setA,M3,heat_kwh,False,False,62,15,0,13297,2066,8206,ok,3.1894963314682943,1.8670488595962524,0.931659460067749,21.062721252441406,13.593643188476562,13.654990196228027,12.765030860900879,11.956151962280273,single,,,
U06A,setA,M3,heat_kwh,False,False,72,15,0,13297,2066,8206,ok,3.171879359651022,1.7887030839920044,0.932412326335907,20.17888069152832,15.664469718933105,17.007286071777344,14.141104698181152,12.849555015563965,single,,,
U06A,setA,M3,heat_kwh,False,False,82,15,0,13297,2066,8206,ok,3.2895982899405345,1.860715389251709,0.9273024201393127,20.99127197265625,12.790762901306152,13.71927547454834,11.771500587463379,11.544922828674316,single,,,
GEO,setB,M4,heat_kwh,True,False,42,15,20,11088,2066,8213,ok,76.73946385335253,13.527618408203125,0.08346682786941528,72.01193237304688,27.9598445892334,39.707115173339844,34.53828811645508,30.081335067749023,single,,,
GEO,setB,M4,heat_kwh,True,False,52,15,20,11088,2066,8213,ok,76.67404501972946,13.742966651916504,0.08502882719039917,73.1583023071289,33.30775451660156,47.967037200927734,40.31802749633789,33.947025299072266,single,,,
GEO,setB,M4,heat_kwh,True,False,62,15,20,11088,2066,8213,ok,77.5453181513075,13.840435981750488,0.06411635875701904,73.67716217041016,37.01105499267578,48.17680740356445,41.45882034301758,35.468265533447266,single,,,
GEO,setB,M4,heat_kwh,True,False,72,15,20,11088,2066,8213,ok,76.43980602613078,13.304657936096191,0.09061074256896973,70.82504272460938,37.1027946472168,45.761695861816406,41.64629364013672,34.595542907714844,single,,,
GEO,setB,M4,heat_kwh,True,False,82,15,20,11088,2066,8213,ok,77.69497273995596,13.68108081817627,0.06050056219100952,72.82886505126953,35.10527801513672,50.003662109375,41.02290725708008,34.55564498901367,single,,,
ICO,setB,M4,heat_kwh,True,False,42,15,20,11159,2066,8213,ok,8.064930630768101,5.155597686767578,0.9360587000846863,17.66425323486328,25.044218063354492,25.127548217773438,19.18532943725586,16.986587524414062,single,,,
ICO,setB,M4,heat_kwh,True,False,52,15,20,11159,2066,8213,ok,8.188531475758776,4.980546951293945,0.9340838193893433,17.064489364624023,28.2998046875,28.22735595703125,21.125125885009766,17.73163604736328,single,,,
ICO,setB,M4,heat_kwh,True,False,62,15,20,11159,2066,8213,ok,8.744123829068636,5.185654640197754,0.9248355031013489,17.767236709594727,30.315622329711914,31.479928970336914,22.906002044677734,18.277738571166992,single,,,
ICO,setB,M4,heat_kwh,True,False,72,15,20,11159,2066,8213,ok,8.495308871792034,4.9925971031188965,0.9290522933006287,17.105777740478516,29.675804138183594,27.069664001464844,20.718114852905273,17.6440372467041,single,,,
ICO,setB,M4,heat_kwh,True,False,82,15,20,11159,2066,8213,ok,8.380600608114813,4.920814514160156,0.9309552907943726,16.859832763671875,28.924575805664062,29.609050750732422,22.51342010498047,18.897611618041992,single,,,
LIB,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8213,ok,10.09978293006216,5.750632286071777,0.9734719395637512,10.005529403686523,16.9511661529541,17.09177589416504,12.899823188781738,10.472844123840332,single,,,
LIB,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8213,ok,9.470155114390947,5.286479473114014,0.9766764044761658,9.19795036315918,16.216175079345703,16.321229934692383,10.543110847473145,8.448348045349121,single,,,
LIB,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8213,ok,9.717828737610843,5.757769584655762,0.975440502166748,10.017948150634766,15.626287460327148,15.714863777160645,12.542668342590332,10.07674503326416,single,,,
LIB,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8213,ok,9.212338872403684,5.331698417663574,0.9779290556907654,9.276627540588379,14.156131744384766,14.424332618713379,11.932558059692383,9.25124740600586,single,,,
LIB,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8213,ok,9.186184120663512,5.507085800170898,0.9780542254447937,9.581783294677734,12.81860065460205,13.15494441986084,9.84410572052002,7.826632976531982,single,,,
SOC,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8213,ok,18.93864653991071,11.594524383544922,0.976634681224823,10.573264122009277,13.237045288085938,14.070353507995605,9.552379608154297,7.894292831420898,single,,,
SOC,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8213,ok,19.41557385339513,11.369338035583496,0.9754430651664734,10.367913246154785,12.583518028259277,14.655781745910645,10.458985328674316,8.990984916687012,single,,,
SOC,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8213,ok,18.591762301844366,11.001399993896484,0.977482795715332,10.03238296508789,11.903026580810547,12.994781494140625,10.173140525817871,8.279170036315918,single,,,
SOC,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8213,ok,19.39036059449063,11.252501487731934,0.9755067825317383,10.261367797851562,16.37533950805664,16.77189826965332,10.32823371887207,9.024453163146973,single,,,
SOC,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8213,ok,18.822169052783543,10.952778816223145,0.9769212007522583,9.988043785095215,13.625946044921875,14.378872871398926,10.009713172912598,8.053601264953613,single,,,
U01,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8213,ok,54.66554246692449,31.61773681640625,0.586862325668335,38.39099884033203,43.839778900146484,57.53184127807617,59.547115325927734,58.04407501220703,single,,,
U01,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8213,ok,85.31538742824327,51.99807357788086,-0.006287813186645508,63.137290954589844,59.59610366821289,74.59097290039062,80.30960083007812,82.3828125,single,,,
U01,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8213,ok,58.071249508954516,36.11748504638672,0.533781111240387,43.85470199584961,37.23201370239258,47.8578987121582,47.70207214355469,50.958953857421875,single,,,
U01,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8213,ok,82.48864741966013,50.37797164916992,0.059289753437042236,61.17012023925781,61.019371032714844,67.94837951660156,69.39098358154297,73.66738891601562,single,,,
U01,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8213,ok,74.96729430120678,45.38762283325195,0.2230176329612732,55.1107177734375,45.45623779296875,61.06996154785156,64.24871826171875,66.99044036865234,single,,,
U02,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8206,ok,4.484011113625194,2.404262065887451,0.8839912414550781,27.811054229736328,25.80154037475586,27.957622528076172,27.45099449157715,26.920528411865234,single,,,
U02,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8206,ok,3.886115344571424,2.1337130069732666,0.9128657579421997,24.681503295898438,15.674713134765625,22.785842895507812,19.110645294189453,18.953601837158203,single,,,
U02,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8206,ok,4.448247654531492,2.2786383628845215,0.8858343958854675,26.357913970947266,17.395233154296875,24.822364807128906,22.805973052978516,22.766048431396484,single,,,
U02,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8206,ok,3.975162641928649,2.0522801876068115,0.9088268280029297,23.739540100097656,17.461708068847656,20.06576156616211,19.27604103088379,19.110780715942383,single,,,
U02,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8206,ok,3.961665641475337,2.1424612998962402,0.9094448685646057,24.782699584960938,17.371417999267578,24.315256118774414,20.884174346923828,19.152196884155273,single,,,
U02B,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8206,ok,3.276945214938972,2.061954975128174,0.9085692763328552,21.222705841064453,24.51551055908203,24.891305923461914,21.14253807067871,19.61749839782715,single,,,
U02B,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8206,ok,3.1176893552097806,1.9764275550842285,0.9172401428222656,20.34241485595703,19.874935150146484,20.327774047851562,18.344371795654297,17.12259864807129,single,,,
U02B,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8206,ok,3.264057860273001,2.0670700073242188,0.9092869758605957,21.275354385375977,17.993595123291016,18.11933708190918,17.80777931213379,17.410327911376953,single,,,
U02B,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8206,ok,3.1110945504368415,1.9523210525512695,0.9175899028778076,20.094297409057617,17.764854431152344,19.421266555786133,18.477453231811523,18.00613021850586,single,,,
U02B,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8206,ok,3.1984033535251335,2.0617177486419678,0.9128995537757874,21.22026252746582,18.589641571044922,19.68683624267578,16.786542892456055,16.194774627685547,single,,,
U03,setB,M4,heat_kwh,True,False,42,15,20,11158,2066,8206,ok,11.13243831608009,6.913537502288818,0.9581363797187805,14.1527099609375,7.843881607055664,7.024788856506348,7.294410228729248,9.989392280578613,single,,,
U03,setB,M4,heat_kwh,True,False,52,15,20,11158,2066,8206,ok,11.915996897266467,7.579882621765137,0.9520358443260193,15.51678466796875,9.680234909057617,8.573695182800293,8.147392272949219,10.097872734069824,single,,,
U03,setB,M4,heat_kwh,True,False,62,15,20,11158,2066,8206,ok,11.0935282080602,6.937364101409912,0.9584285020828247,14.201484680175781,9.398821830749512,8.123940467834473,6.562582015991211,8.045079231262207,single,,,
U03,setB,M4,heat_kwh,True,False,72,15,20,11158,2066,8206,ok,11.547126736303616,7.3873796463012695,0.9549593925476074,15.122711181640625,10.003915786743164,9.522626876831055,7.4991865158081055,9.47248649597168,single,,,
U03,setB,M4,heat_kwh,True,False,82,15,20,11158,2066,8206,ok,11.690711248345307,7.189929008483887,0.9538323283195496,14.718511581420898,8.084317207336426,7.3785247802734375,6.471581935882568,7.921176910400391,single,,,
U03B,setB,M4,heat_kwh,True,False,42,15,20,9923,2066,8206,ok,4.997758744503551,2.8100485801696777,0.914089024066925,18.154464721679688,6.644198417663574,7.719959259033203,14.80444049835205,15.87221622467041,single,,,
U03B,setB,M4,heat_kwh,True,False,52,15,20,9923,2066,8206,ok,4.849967460916438,2.6699228286743164,0.9190949201583862,17.249176025390625,6.956360340118408,9.91399097442627,16.42878532409668,13.910931587219238,single,,,
U03B,setB,M4,heat_kwh,True,False,62,15,20,9923,2066,8206,ok,4.847623199423997,2.6905629634857178,0.9191731214523315,17.382522583007812,8.379884719848633,10.858831405639648,14.926053047180176,14.462773323059082,single,,,
U03B,setB,M4,heat_kwh,True,False,72,15,20,9923,2066,8206,ok,5.35910967734506,3.1364738941192627,0.9012167453765869,20.26335334777832,8.27406120300293,8.559430122375488,17.04462432861328,16.817623138427734,single,,,
U03B,setB,M4,heat_kwh,True,False,82,15,20,9923,2066,8206,ok,5.2110663402363,2.887921094894409,0.9065990447998047,18.657564163208008,7.220956802368164,7.986451148986816,15.037043571472168,16.782407760620117,single,,,
U04,setB,M4,heat_kwh,True,False,42,15,20,14317,2066,8206,ok,21.240648792652557,15.402924537658691,0.9708945751190186,13.759625434875488,4.488793849945068,5.026742458343506,4.831965923309326,5.422522068023682,single,,,
U04,setB,M4,heat_kwh,True,False,52,15,20,14317,2066,8206,ok,25.608577769393868,19.22614288330078,0.9576932787895203,17.17495346069336,9.053472518920898,10.248576164245605,8.228996276855469,7.253795146942139,single,,,
U04,setB,M4,heat_kwh,True,False,62,15,20,14317,2066,8206,ok,32.414739425626266,23.918136596679688,0.9322165846824646,21.366371154785156,10.710031509399414,11.386374473571777,8.823051452636719,8.860407829284668,single,,,
U04,setB,M4,heat_kwh,True,False,72,15,20,14317,2066,8206,ok,24.219822304890446,17.579805374145508,0.9621574878692627,15.70426082611084,7.976902961730957,8.171870231628418,6.394479274749756,6.551002502441406,single,,,
U04,setB,M4,heat_kwh,True,False,82,15,20,14317,2066,8206,ok,23.461728362460985,15.54578685760498,0.9644893407821655,13.887246131896973,8.862546920776367,9.708961486816406,7.844687461853027,7.57356595993042,single,,,
U04B,setB,M4,heat_kwh,True,False,42,15,20,13621,2066,8206,ok,2.080585142139443,1.0155513286590576,0.9490910172462463,15.189878463745117,81547904.0,1040356608.0,508192576.0,326768096.0,single,,,
U04B,setB,M4,heat_kwh,True,False,52,15,20,13621,2066,8206,ok,2.0307227991093493,0.9973177909851074,0.9515019059181213,14.917155265808105,138696272.0,197585552.0,150895776.0,94304152.0,single,,,
U04B,setB,M4,heat_kwh,True,False,62,15,20,13621,2066,8206,ok,2.1950053478688503,1.1503831148147583,0.9433376789093018,17.206594467163086,155725296.0,433714720.0,335230816.0,248281264.0,single,,,
U04B,setB,M4,heat_kwh,True,False,72,15,20,13621,2066,8206,ok,1.8991889251413396,0.9586816430091858,0.9575810432434082,14.339262962341309,216132048.0,838517312.0,563659136.0,337096512.0,single,,,
U04B,setB,M4,heat_kwh,True,False,82,15,20,13621,2066,8206,ok,1.792363415758925,0.890187680721283,0.9622188210487366,13.314780235290527,109190800.0,171538384.0,174611824.0,132220688.0,single,,,
U05,setB,M4,heat_kwh,True,False,42,15,20,13297,2066,8206,ok,19.883302885652025,11.361517906188965,0.8849305510520935,24.160776138305664,26.22808265686035,27.92382049560547,23.553226470947266,22.724042892456055,single,,,
U05,setB,M4,heat_kwh,True,False,52,15,20,13297,2066,8206,ok,17.16461811373135,9.311616897583008,0.9142466187477112,19.80156707763672,24.474294662475586,27.333528518676758,22.970054626464844,19.77646827697754,single,,,
U05,setB,M4,heat_kwh,True,False,62,15,20,13297,2066,8206,ok,16.134176319472044,9.167815208435059,0.924233615398407,19.495769500732422,23.520130157470703,26.89531707763672,22.48476791381836,18.883333206176758,single,,,
U05,setB,M4,heat_kwh,True,False,72,15,20,13297,2066,8206,ok,17.897495439797662,10.165952682495117,0.9067674875259399,21.618350982666016,25.640501022338867,27.75272560119629,21.8177433013916,20.164527893066406,single,,,
U05,setB,M4,heat_kwh,True,False,82,15,20,13297,2066,8206,ok,17.75747050649564,10.228275299072266,0.9082205891609192,21.750885009765625,21.057104110717773,23.771251678466797,20.968948364257812,19.908843994140625,single,,,
U05B,setB,M4,heat_kwh,True,False,42,15,20,9993,2066,8206,ok,1.9082624100189505,1.0537004470825195,0.9363511800765991,17.695852279663086,21.68077850341797,13.781129837036133,10.222919464111328,8.769706726074219,single,,,
U05B,setB,M4,heat_kwh,True,False,52,15,20,9993,2066,8206,ok,1.6396032148785236,0.9159680008888245,0.9530115127563477,15.382772445678711,13.422063827514648,8.612727165222168,6.109745502471924,6.420216083526611,single,,,
U05B,setB,M4,heat_kwh,True,False,62,15,20,9993,2066,8206,ok,1.7329453770811414,1.0157411098480225,0.9475091099739075,17.05836296081543,21.454355239868164,17.737810134887695,13.073105812072754,10.75547981262207,single,,,
U05B,setB,M4,heat_kwh,True,False,72,15,20,9993,2066,8206,ok,1.7130647438137891,0.948279082775116,0.9487065672874451,15.92540454864502,18.059673309326172,13.522773742675781,10.118158340454102,9.060967445373535,single,,,
U05B,setB,M4,heat_kwh,True,False,82,15,20,9993,2066,8206,ok,1.7268155287982145,0.9495865702629089,0.9478797912597656,15.947362899780273,16.126163482666016,10.614628791809082,8.555421829223633,8.0158109664917,single,,,
U06,setB,M4,heat_kwh,True,False,42,15,20,13297,2066,8206,ok,9.874671640852087,5.959775447845459,0.9706869125366211,10.146039009094238,11.1054105758667,12.156475067138672,9.236173629760742,10.009407043457031,single,,,
U06,setB,M4,heat_kwh,True,False,52,15,20,13297,2066,8206,ok,9.911314045986236,6.1040358543396,0.9704689383506775,10.391631126403809,12.030660629272461,12.383333206176758,10.434776306152344,9.637513160705566,single,,,
U06,setB,M4,heat_kwh,True,False,62,15,20,13297,2066,8206,ok,9.617164890687274,5.633363723754883,0.9721958041191101,9.590349197387695,11.37056827545166,12.438430786132812,9.59697151184082,10.309059143066406,single,,,
U06,setB,M4,heat_kwh,True,False,72,15,20,13297,2066,8206,ok,9.373492717373617,5.66208028793335,0.973586916923523,9.639236450195312,12.046996116638184,12.286371231079102,9.842108726501465,9.7243070602417,single,,,
U06,setB,M4,heat_kwh,True,False,82,15,20,13297,2066,8206,ok,9.971722102987966,5.941279888153076,0.9701078534126282,10.11455249786377,9.555410385131836,11.109363555908203,8.425148010253906,9.69376277923584,single,,,
U06A,setB,M4,heat_kwh,True,False,42,15,20,13297,2066,8206,ok,3.2281249468231934,1.8023680448532104,0.9299941062927246,20.333040237426758,13.990108489990234,13.8776216506958,13.815434455871582,12.376338958740234,single,,,
U06A,setB,M4,heat_kwh,True,False,52,15,20,13297,2066,8206,ok,3.186304055043863,1.761895775794983,0.9317961931228638,19.876461029052734,16.2592830657959,16.89869499206543,13.826264381408691,12.51689338684082,single,,,
U06A,setB,M4,heat_kwh,True,False,62,15,20,13297,2066,8206,ok,3.427637134705112,1.9585424661636353,0.921073317527771,22.09488868713379,13.693167686462402,14.807652473449707,15.481755256652832,13.842772483825684,single,,,
U06A,setB,M4,heat_kwh,True,False,72,15,20,13297,2066,8206,ok,3.1325832673108214,1.71500563621521,0.9340766668319702,19.34747886657715,15.687213897705078,15.642398834228516,13.551371574401855,12.28189754486084,single,,,
U06A,setB,M4,heat_kwh,True,False,82,15,20,13297,2066,8206,ok,3.1716344582436906,1.7990834712982178,0.9324227571487427,20.295984268188477,16.202056884765625,16.41303062438965,14.904601097106934,13.0909423828125,single,,,
