building,mode,seed,target_name,target_family,horizon_hours,n_dynamic_features,n_train_seq,n_fit_val_seq,n_test_seq,status,rmse,mae,r2,wape_pct,mape_pct,baseline_wape_pct,baseline_mape_pct,delta_wape_vs_baseline,delta_mape_vs_baseline,epochs_ran,datetime_test_start,datetime_test_end
U02B,M2,42,target_point_h1,point,1,14,13225,1322,8206,ok,2.763933947103772,1.714078426361084,0.9349557161331177,17.642181396484375,8541880.0,13.884755536370642,3878528.9660061244,3.7574258601137327,4663351.033993876,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M2,52,target_point_h1,point,1,14,13225,1322,8206,ok,3.010242778327465,1.8285094499588013,0.922846257686615,18.819963455200195,8188149.0,13.884755536370642,3878528.9660061244,4.935207918829553,4309620.033993876,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M2,62,target_point_h1,point,1,14,13225,1322,8206,ok,2.8508595893614954,1.7579971551895142,0.9308000802993774,18.094215393066406,7480070.5,13.884755536370642,3878528.9660061244,4.209459856695764,3601541.5339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M3,42,target_point_h1,point,1,15,13225,1322,8206,ok,2.9254435406734425,1.795222520828247,0.9271318912506104,18.477357864379883,8767868.0,13.884755536370642,3878528.9660061244,4.5926023280092405,4889339.033993876,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M3,52,target_point_h1,point,1,15,13225,1322,8206,ok,3.0990175043862975,1.8693782091140747,0.9182285070419312,19.2406063079834,7809572.0,13.884755536370642,3878528.9660061244,5.355850771612756,3931043.0339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M3,62,target_point_h1,point,1,15,13225,1322,8206,ok,2.701328011038992,1.655905842781067,0.9378689527511597,17.043439865112305,7476421.0,13.884755536370642,3878528.9660061244,3.1586843287416624,3597892.0339938756,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U02B,M0,42,target_point_h4,point,4,8,13225,1322,8203,ok,4.29529423159936,2.606621503829956,0.8427401781082153,26.841489791870117,8381047.5,31.847385992553036,8695017.342517022,-5.005896200682919,-313969.84251702204,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,52,target_point_h4,point,4,8,13225,1322,8203,ok,4.1737616341363895,2.541240930557251,0.8515133857727051,26.168237686157227,8838709.0,31.847385992553036,8695017.342517022,-5.67914830639581,143691.65748297796,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,62,target_point_h4,point,4,8,13225,1322,8203,ok,4.417912409496526,2.6672654151916504,0.8336333632469177,27.465965270996094,9908414.0,31.847385992553036,8695017.342517022,-4.3814207215569425,1213396.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,42,target_point_h4,point,4,9,13225,1322,8203,ok,4.500969464459309,2.683854341506958,0.8273192048072815,27.63678741455078,9645565.0,31.847385992553036,8695017.342517022,-4.210598578002255,950547.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,52,target_point_h4,point,4,9,13225,1322,8203,ok,4.599564797090246,2.745469808578491,0.8196710348129272,28.271268844604492,9661645.0,31.847385992553036,8695017.342517022,-3.576117147948544,966627.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,62,target_point_h4,point,4,9,13225,1322,8203,ok,4.673876687613359,2.7961673736572266,0.813797116279602,28.793323516845703,10317245.0,31.847385992553036,8695017.342517022,-3.054062475707333,1622227.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,42,target_point_h4,point,4,14,13225,1322,8203,ok,4.6101466680600725,2.8477578163146973,0.8188403844833374,29.324573516845703,16296425.0,31.847385992553036,8695017.342517022,-2.522812475707333,7601407.657482978,29,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,52,target_point_h4,point,4,14,13225,1322,8203,ok,4.603696888335813,2.75898814201355,0.8193469047546387,28.41047477722168,11662080.0,31.847385992553036,8695017.342517022,-3.4369112153313566,2967062.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,62,target_point_h4,point,4,14,13225,1322,8203,ok,4.680689225267488,2.879343032836914,0.8132538795471191,29.64982032775879,12531992.0,31.847385992553036,8695017.342517022,-2.197565664794247,3836974.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,42,target_point_h4,point,4,15,13225,1322,8203,ok,4.571361558286768,2.7732019424438477,0.8218756914138794,28.556838989257812,12561020.0,31.847385992553036,8695017.342517022,-3.2905470032952238,3866002.657482978,33,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,52,target_point_h4,point,4,15,13225,1322,8203,ok,4.427281609377301,2.7371678352355957,0.8329269886016846,28.185781478881836,13678114.0,31.847385992553036,8695017.342517022,-3.6616045136712003,4983096.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,62,target_point_h4,point,4,15,13225,1322,8203,ok,4.801539833717958,2.873532295227051,0.8034862279891968,29.589984893798828,13478489.0,31.847385992553036,8695017.342517022,-2.257401098754208,4783471.657482978,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,42,target_point_h8,point,8,8,13225,1322,8199,ok,4.944182883117681,3.0056819915771484,0.7912092208862305,30.966079711914062,14402825.0,48.05899736663431,14132148.690000834,-17.092917654720246,270676.30999916606,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M0,52,target_point_h8,point,8,8,13225,1322,8199,ok,4.812606215853027,2.9943950176239014,0.8021742105484009,30.84979820251465,17777134.0,48.05899736663431,14132148.690000834,-17.20919916411966,3644985.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M0,62,target_point_h8,point,8,8,13225,1322,8199,ok,4.7559171261893995,2.9121570587158203,0.8068072199821472,30.002538681030273,16269052.0,48.05899736663431,14132148.690000834,-18.056458685604035,2136903.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,42,target_point_h8,point,8,9,13225,1322,8199,ok,5.0844497496978125,3.0321812629699707,0.7791942954063416,31.23908805847168,12390034.0,48.05899736663431,14132148.690000834,-16.81990930816263,-1742114.690000834,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,52,target_point_h8,point,8,9,13225,1322,8199,ok,4.7598319442317605,2.895526170730591,0.8064890503883362,29.831201553344727,13479777.0,48.05899736663431,14132148.690000834,-18.227795813289582,-652371.690000834,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,62,target_point_h8,point,8,9,13225,1322,8199,ok,4.7119374392230995,2.8664746284484863,0.81036376953125,29.53189468383789,11389035.0,48.05899736663431,14132148.690000834,-18.527102682796418,-2743113.690000834,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,42,target_point_h8,point,8,14,13225,1322,8199,ok,4.965825401761158,3.118447780609131,0.7893772721290588,32.12785339355469,19137168.0,48.05899736663431,14132148.690000834,-15.931143973079621,5005019.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,52,target_point_h8,point,8,14,13225,1322,8199,ok,4.683689450518307,2.9498438835144043,0.8126306533813477,30.39080810546875,17682068.0,48.05899736663431,14132148.690000834,-17.66818926116556,3549919.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,62,target_point_h8,point,8,14,13225,1322,8199,ok,4.911982012513866,3.0283029079437256,0.7939199805259705,31.199132919311523,17731414.0,48.05899736663431,14132148.690000834,-16.859864447322785,3599265.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,42,target_point_h8,point,8,15,13225,1322,8199,ok,4.998065955903398,3.092442750930786,0.7866334915161133,31.859933853149414,16502152.0,48.05899736663431,14132148.690000834,-16.199063513484894,2370003.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,52,target_point_h8,point,8,15,13225,1322,8199,ok,5.1280925073239345,3.227583885192871,0.7753874063491821,33.252227783203125,19498030.0,48.05899736663431,14132148.690000834,-14.806769583431183,5365881.309999166,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,62,target_point_h8,point,8,15,13225,1322,8199,ok,4.701155849123599,2.8925087451934814,0.8112305998802185,29.800113677978516,14556388.0,48.05899736663431,14132148.690000834,-18.258883688655793,424239.30999916606,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M0,42,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,14.815429397833446,8.802416801452637,0.8780551552772522,22.656869888305664,17558744.0,21.441462022996763,9407180.370033968,1.2154078653089009,8151563.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,52,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,15.503812259572744,9.16019058227539,0.866459846496582,23.577756881713867,20685478.0,21.441462022996763,9407180.370033968,2.136294858717104,11278297.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,62,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,14.518287439158092,8.662075996398926,0.8828976154327393,22.29564094543457,13263133.0,21.441462022996763,9407180.370033968,0.8541789224378071,3855952.6299660318,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,42,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,14.985627473072949,8.840385437011719,0.8752372860908508,22.75459861755371,19160336.0,21.441462022996763,9407180.370033968,1.3131365945569478,9753155.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,52,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,15.11484558733255,9.004685401916504,0.8730764389038086,23.17749786376953,20262670.0,21.441462022996763,9407180.370033968,1.736035840772768,10855489.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M1,62,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,16.374871406341448,9.514451026916504,0.8510327935218811,24.489601135253906,16855388.0,21.441462022996763,9407180.370033968,3.048139112257143,7448207.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,42,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,15.281780709566325,9.207188606262207,0.8702573180198669,23.698726654052734,19443640.0,21.441462022996763,9407180.370033968,2.257264631055971,10036459.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,52,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,15.537557568370573,9.263025283813477,0.8658778667449951,23.84244728088379,20467646.0,21.441462022996763,9407180.370033968,2.400985257887026,11060465.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M2,62,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,14.021631695188253,8.642224311828613,0.8907725214958191,22.244543075561523,22013522.0,21.441462022996763,9407180.370033968,0.8030810525647603,12606341.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,42,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,14.952964279602567,9.067601203918457,0.8757805824279785,23.33943748474121,20418530.0,21.441462022996763,9407180.370033968,1.8979754617444478,11011349.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,52,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,15.35071115244314,9.300393104553223,0.8690842390060425,23.938629150390625,21366918.0,21.441462022996763,9407180.370033968,2.497167127393862,11959737.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M3,62,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,16.69450180091815,9.688446998596191,0.8451604843139648,24.937456130981445,24523204.0,21.441462022996763,9407180.370033968,3.495994107984682,15116023.629966032,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U02B,M0,42,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,30.530178461237334,18.067583084106445,0.8638205528259277,23.259925842285156,9262463.0,30.282002421146284,6433476.063525473,-7.022076578861128,2828986.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M0,52,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,31.28291040485903,18.399682998657227,0.8570227026939392,23.68746566772461,11578212.0,30.282002421146284,6433476.063525473,-6.594536753421675,5144735.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M0,62,target_cum_h8,cumulative,8,8,13225,1322,8199,ok,31.82491277666268,18.49643898010254,0.8520253896713257,23.812026977539062,10176601.0,30.282002421146284,6433476.063525473,-6.469975443607222,3743124.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,42,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,32.294654389673184,19.217411041259766,0.8476248383522034,24.740196228027344,14536412.0,30.282002421146284,6433476.063525473,-5.541806193118941,8102935.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,52,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,32.296850432380594,18.60320281982422,0.8476041555404663,23.949474334716797,10778709.0,30.282002421146284,6433476.063525473,-6.3325280864294875,4345232.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M1,62,target_cum_h8,cumulative,8,9,13225,1322,8199,ok,31.491127338890532,18.5473575592041,0.8551130294799805,23.877578735351562,14922839.0,30.282002421146284,6433476.063525473,-6.404423685794722,8489362.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,42,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,30.87817761830098,18.435333251953125,0.860698401927948,23.733362197875977,17081632.0,30.282002421146284,6433476.063525473,-6.548640223270308,10648155.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,52,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,31.288324156394587,18.572731018066406,0.8569731712341309,23.910245895385742,19451204.0,30.282002421146284,6433476.063525473,-6.371756525760542,13017727.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M2,62,target_cum_h8,cumulative,8,14,13225,1322,8199,ok,29.670674714072163,17.75993537902832,0.8713802695274353,22.863862991333008,19981394.0,30.282002421146284,6433476.063525473,-7.418139429813277,13547917.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,42,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,28.964197617961794,17.641460418701172,0.8774323463439941,22.711341857910156,13236019.0,30.282002421146284,6433476.063525473,-7.570660563236128,6802542.936474527,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,52,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,32.45505831988097,19.743459701538086,0.8461074829101562,25.417421340942383,15717639.0,30.282002421146284,6433476.063525473,-4.864581080203902,9284162.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U02B,M3,62,target_cum_h8,cumulative,8,15,13225,1322,8199,ok,31.662620633961367,18.43287467956543,0.8535307049751282,23.730195999145508,17499854.0,30.282002421146284,6433476.063525473,-6.551806422000777,11066377.936474528,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,42,target_point_h1,point,1,8,13225,1322,8206,ok,9.328890923983517,5.313815116882324,0.9706020951271057,10.877917289733887,13711553.0,6.06675127892308,2138138.8880570894,4.8111660108108065,11573414.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M0,52,target_point_h1,point,1,8,13225,1322,8206,ok,8.253832302673956,4.946714878082275,0.9769873023033142,10.126424789428711,14766514.0,6.06675127892308,2138138.8880570894,4.059673510505631,12628375.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M0,62,target_point_h1,point,1,8,13225,1322,8206,ok,8.76905361310622,5.207522869110107,0.9740246534347534,10.66032600402832,20188368.0,6.06675127892308,2138138.8880570894,4.59357472510524,18050229.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M1,42,target_point_h1,point,1,9,13225,1322,8206,ok,9.920295457439291,5.5518012046813965,0.9667565822601318,11.365097045898438,14431816.0,6.06675127892308,2138138.8880570894,5.298345766975357,12293677.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M1,52,target_point_h1,point,1,9,13225,1322,8206,ok,8.624612993044103,5.1109185218811035,0.9748733043670654,10.462567329406738,18026454.0,6.06675127892308,2138138.8880570894,4.395816050483658,15888315.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M1,62,target_point_h1,point,1,9,13225,1322,8206,ok,8.677659863159167,5.295162200927734,0.9745632410049438,10.839731216430664,34447364.0,6.06675127892308,2138138.8880570894,4.772979937507584,32309225.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M2,42,target_point_h1,point,1,14,13225,1322,8206,ok,10.432616776142579,6.156464576721191,0.9632343053817749,12.6029052734375,8751509.0,6.06675127892308,2138138.8880570894,6.53615399451442,6613370.111942911,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M2,52,target_point_h1,point,1,14,13225,1322,8206,ok,11.033448775533614,6.653165817260742,0.9588775634765625,13.619702339172363,6879669.5,6.06675127892308,2138138.8880570894,7.552951060249283,4741530.611942911,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M2,62,target_point_h1,point,1,14,13225,1322,8206,ok,9.567455329242504,5.738677024841309,0.969079315662384,11.747650146484375,10595820.0,6.06675127892308,2138138.8880570894,5.680898867561295,8457681.11194291,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M3,42,target_point_h1,point,1,15,13225,1322,8206,ok,10.63472742331293,6.375308513641357,0.9617959856987,13.050899505615234,6896762.5,6.06675127892308,2138138.8880570894,6.984148226692154,4758623.611942911,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M3,52,target_point_h1,point,1,15,13225,1322,8206,ok,9.938054291243489,6.030810356140137,0.9666374921798706,12.345677375793457,9417895.0,6.06675127892308,2138138.8880570894,6.278926096870377,7279756.111942911,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M3,62,target_point_h1,point,1,15,13225,1322,8206,ok,10.648089284933794,6.261924743652344,0.9616999626159668,12.818792343139648,6481302.0,6.06675127892308,2138138.8880570894,6.752041064216568,4343163.111942911,35,2024-01-02 02:00:00,2024-12-30 18:00:00
U03,M0,42,target_point_h4,point,4,8,13225,1322,8203,ok,14.998895731651224,9.239334106445312,0.923965334892273,18.922704696655273,19763704.0,14.881227123289353,4239222.917975345,4.0414775733659205,15524481.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M0,52,target_point_h4,point,4,8,13225,1322,8203,ok,15.047992985627944,9.089666366577148,0.923466682434082,18.616174697875977,15941098.0,14.881227123289353,4239222.917975345,3.7349475745866236,11701875.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M0,62,target_point_h4,point,4,8,13225,1322,8203,ok,15.599763310911012,9.37431526184082,0.9177512526512146,19.199153900146484,13476655.0,14.881227123289353,4239222.917975345,4.317926776857131,9237432.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,42,target_point_h4,point,4,9,13225,1322,8203,ok,15.680200345063456,9.446831703186035,0.9169008731842041,19.347671508789062,19403710.0,14.881227123289353,4239222.917975345,4.46644438549971,15164487.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,52,target_point_h4,point,4,9,13225,1322,8203,ok,15.35571021814722,9.296565055847168,0.9203046560287476,19.0399169921875,13831506.0,14.881227123289353,4239222.917975345,4.158689868898147,9592283.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,62,target_point_h4,point,4,9,13225,1322,8203,ok,14.795547764195083,9.08458137512207,0.9260129928588867,18.605762481689453,13194508.0,14.881227123289353,4239222.917975345,3.7245353584001,8955285.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,42,target_point_h4,point,4,14,13225,1322,8203,ok,16.215948961822182,10.08266544342041,0.9111253619194031,20.6498966217041,11903823.0,14.881227123289353,4239222.917975345,5.768669498414749,7664600.082024655,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,52,target_point_h4,point,4,14,13225,1322,8203,ok,15.397047656550457,9.769448280334473,0.9198749661445618,20.00840950012207,10889550.0,14.881227123289353,4239222.917975345,5.127182376832717,6650327.082024655,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,62,target_point_h4,point,4,14,13225,1322,8203,ok,16.773088171723366,10.565801620483398,0.9049134254455566,21.639389038085938,17035232.0,14.881227123289353,4239222.917975345,6.758161914796585,12796009.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,42,target_point_h4,point,4,15,13225,1322,8203,ok,14.988621274159785,9.432324409484863,0.9240694642066956,19.317960739135742,13638080.0,14.881227123289353,4239222.917975345,4.436733615846389,9398857.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,52,target_point_h4,point,4,15,13225,1322,8203,ok,16.41300828063864,10.249027252197266,0.9089521765708923,20.990615844726562,19949800.0,14.881227123289353,4239222.917975345,6.10938872143721,15710577.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,62,target_point_h4,point,4,15,13225,1322,8203,ok,15.499455596223271,9.786702156066895,0.9188055992126465,20.043746948242188,14936659.0,14.881227123289353,4239222.917975345,5.162519824952835,10697436.082024656,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M0,42,target_point_h8,point,8,8,13225,1322,8199,ok,19.294071627087213,11.938369750976562,0.8741016387939453,24.46561622619629,16820370.0,20.9972997424087,5406063.5567796705,3.4683164837875893,11414306.443220329,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,52,target_point_h8,point,8,8,13225,1322,8199,ok,17.758066842657204,11.204934120178223,0.8933493494987488,22.962566375732422,17081480.0,20.9972997424087,5406063.5567796705,1.965266633323722,11675416.443220329,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,62,target_point_h8,point,8,8,13225,1322,8199,ok,17.235395800741077,10.74806022644043,0.8995350003242493,22.02627944946289,13609200.0,20.9972997424087,5406063.5567796705,1.0289797070541908,8203136.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,42,target_point_h8,point,8,9,13225,1322,8199,ok,18.75621641741412,11.667553901672363,0.881023108959198,23.91062355041504,14421317.0,20.9972997424087,5406063.5567796705,2.9133238080063393,9015253.443220329,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,52,target_point_h8,point,8,9,13225,1322,8199,ok,18.264855596231026,11.586663246154785,0.8871752023696899,23.74485206604004,17043188.0,20.9972997424087,5406063.5567796705,2.7475523236313393,11637124.443220329,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M1,62,target_point_h8,point,8,9,13225,1322,8199,ok,17.946327722153562,11.055017471313477,0.8910760283470154,22.655338287353516,9988543.0,20.9972997424087,5406063.5567796705,1.6580385449448158,4582479.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,42,target_point_h8,point,8,14,13225,1322,8199,ok,19.033194206161326,11.842708587646484,0.8774832487106323,24.269573211669922,11995855.0,20.9972997424087,5406063.5567796705,3.272273469261222,6589791.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,52,target_point_h8,point,8,14,13225,1322,8199,ok,18.537170184976908,11.391651153564453,0.8837858438491821,23.3452091217041,10513455.0,20.9972997424087,5406063.5567796705,2.3479093792954018,5107391.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M2,62,target_point_h8,point,8,14,13225,1322,8199,ok,17.56613653687205,10.956008911132812,0.8956422805786133,22.452436447143555,10222548.0,20.9972997424087,5406063.5567796705,1.455136704734855,4816484.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,42,target_point_h8,point,8,15,13225,1322,8199,ok,19.347309629314825,12.229024887084961,0.873405933380127,25.061260223388672,10945470.0,20.9972997424087,5406063.5567796705,4.063960480979972,5539406.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,52,target_point_h8,point,8,15,13225,1322,8199,ok,18.21649689916653,11.463726043701172,0.8877718448638916,23.4929141998291,13620314.0,20.9972997424087,5406063.5567796705,2.4956144574204018,8214250.4432203295,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M3,62,target_point_h8,point,8,15,13225,1322,8199,ok,18.247785041904315,11.529540061950684,0.8873859643936157,23.627788543701172,13875881.0,20.9972997424087,5406063.5567796705,2.630488801292472,8469817.443220329,35,2024-01-02 02:00:00,2024-12-30 11:00:00
U03,M0,42,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,50.11407640869854,29.596435546875,0.9465022683143616,15.151223182678223,49110040.0,9.912970651949088,4222334.671422151,5.2382525307291345,44887705.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M0,52,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,55.266629991569054,31.48763084411621,0.9349358081817627,16.11937713623047,32202740.0,9.912970651949088,4222334.671422151,6.206406484281381,27980405.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M0,62,target_cum_h4,cumulative,4,8,13225,1322,8203,ok,50.703917077788475,29.817747116088867,0.9452354907989502,15.264518737792969,41007592.0,9.912970651949088,4222334.671422151,5.351548085843881,36785257.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,42,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,52.46098578274025,32.562129974365234,0.9413741827011108,16.669443130493164,104714800.0,9.912970651949088,4222334.671422151,6.756472478544076,100492465.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,52,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,49.8117060005728,28.83366584777832,0.9471458792686462,14.760740280151367,32154350.0,9.912970651949088,4222334.671422151,4.847769628202279,27932015.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M1,62,target_cum_h4,cumulative,4,9,13225,1322,8203,ok,51.20199256834396,31.44879150390625,0.9441542625427246,16.09949493408203,82671008.0,9.912970651949088,4222334.671422151,6.186524282132943,78448673.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,42,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,58.737727275310455,35.70734786987305,0.9265062808990479,18.279565811157227,19550570.0,9.912970651949088,4222334.671422151,8.366595159208138,15328235.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,52,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,52.08579863957041,32.15066909790039,0.9422097206115723,16.458805084228516,11955198.0,9.912970651949088,4222334.671422151,6.5458344322794275,7732863.328577849,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M2,62,target_cum_h4,cumulative,4,14,13225,1322,8203,ok,59.87137498812559,36.69071578979492,0.9236419796943665,18.782978057861328,16846014.0,9.912970651949088,4222334.671422151,8.87000740591224,12623679.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,42,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,57.89936042392869,35.06003189086914,0.9285892248153687,17.94818687438965,16156852.0,9.912970651949088,4222334.671422151,8.03521622244056,11934517.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,52,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,53.515239505910834,33.19774627685547,0.9389942288398743,16.99483299255371,12513908.0,9.912970651949088,4222334.671422151,7.081862340604623,8291573.328577849,35,2024-01-02 02:00:00,2024-12-30 15:00:00
U03,M3,62,target_cum_h4,cumulative,4,15,13225,1322,8203,ok,57.167931248920056,35.06364440917969,0.9303820729255676,17.950035095214844,18051500.0,9.912970651949088,4222334.671422151,8.037064443265756,13829165.32857785,35,2024-01-02 02:00:00,2024-12-30 15:00:00
